date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,fsp,qty,required_cash,free_cash,shortfall,realised_loss,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2024-03-05,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,HINDALCO,covered_call_leftover_shares,"covered 15400, uncovered 5600",21000.0,,,,585.0,11.0,,,,,,,,,,,,,,,,,
2024-03-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-12,HINDALCO,covered_call_topup,"added 5600, covered 21000, uncovered 0",21000.0,,,,585.0,4.0,,,,,,,,,,,,,,,,,
2024-03-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,UPL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,,,,,,,5200 shares,,,,,,
2024-03-28,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2024-04-01,UPL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,,,,,,,sell shares,-1359712.12,,,
2024-04-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2024-04-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-05-24,TATACONSUM,dividend,,10800.0,,,,,,7.75,,,,,,,,,,,,,,,,
2024-05-30,HDFCLIFE,covered_call_not_available,calls_skipped_distance_cap,18700.0,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-05-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2024-06-21,HDFCLIFE,dividend,,18700.0,,,,,,2.0,,,,,,,,,,,,,,,,
2024-06-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-07-19,TECHM,corporate_action_value_adjustment,,,,,,,,,1.0,-28.0,1.0,,,,,,,,,,,,,
2024-07-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-08-09,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-10.5,1.0,,,,,,,,,,,,,
2024-08-19,RELIANCE,dividend,,5000.0,,,,,,10.0,,,,,,,,,,,,,,,,
2024-08-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-09-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-10-17,BAJAJ-AUTO,PUT_STOP_LOSS,,,,,,12100.0,,,,,,,,,,,,,,,,10119.45,10494.0575,12345.95
2024-10-24,NESTLEIND,PUT_STOP_LOSS,,,,,,2620.0,,,,,,,,,,,,,,,,2258.65,2286.4575,2689.95
2024-10-28,RELIANCE,corporate_action_split_bonus,,,,,,,,,0.5,0.0,2.0,,,,,,,,,,,,,
2024-10-29,MARUTI,PUT_STOP_LOSS,,,,,,12900.0,,,,,,,,,,,,,,,,11046.0,11252.3,13238.0
2024-10-31,M&M,put_forced_realisation,,,,,,3050.0,,,,,,2728.55,5250.0,16078170.14475,13205522.371201208,2872647.773548793,1688396.258048824,,,,,,,
2024-10-31,BAJAJFINSV,put_forced_realisation,,,,,,1920.0,,,,,,1750.75,8500.0,16386931.2576,11517126.113152385,4869805.144447615,1439296.60561325,,,,,,,
2024-10-31,TATASTEEL,put_forced_realisation,,,,,,157.5,,,,,,148.56,104500.0,16526250.296325,10077829.507539134,6448420.7887858655,934674.4089558198,,,,,,,
2024-10-31,BHARTIARTL,put_forced_realisation,,,,,,1660.0,,,,,,1612.6,9975.0,16626409.38903,9143155.098583315,7483254.290446686,473051.5719517109,,,,,,,
2024-10-31,BAJFINANCE,put_forced_realisation,,,,,,7400.0,,,,,,6889.75,2250.0,16718284.647,8670103.526631605,8048181.120368395,1148603.226384125,,,,,,,
2024-10-31,HINDALCO,put_forced_realisation,,,,,,710.0,,,,,,686.05,23800.0,16967301.73964,7521500.30024748,9445801.439392522,570290.3518843411,,,,,,,
2024-10-31,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2024-11-01,POWERGRID,covered_call_leftover_shares,"covered 39600, uncovered 7200",46800.0,,,,340.0,22.0,,,,,,,,,,,,,,,,,
2024-11-01,TATAMOTORS,covered_call_leftover_shares,"covered 14300, uncovered 1100",15400.0,,,,1050.0,26.0,,,,,,,,,,,,,,,,,
2024-11-01,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,POWERGRID,covered_call_topup,"added 7200, covered 46800, uncovered 0",46800.0,,,,340.0,4.0,,,,,,,,,,,,,,,,,
2024-11-04,TATAMOTORS,covered_call_topup,"added 1100, covered 15400, uncovered 0",15400.0,,,,1050.0,2.0,,,,,,,,,,,,,,,,,
2024-11-07,SHRIRAMFIN,dividend,,1500.0,,,,,,22.0,,,,,,,,,,,,,,,,
2024-11-14,POWERGRID,dividend,,46800.0,,,,,,4.5,,,,,,,,,,,,,,,,
2024-11-28,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2024-11-29,TATAMOTORS,covered_call_leftover_shares,"covered 2200, uncovered 13200",15400.0,,,,1100.0,4.0,,,,,,,,,,,,,,,,,
2024-11-29,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,1500.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,TATAMOTORS,covered_call_topup,"added 1100, covered 3300, uncovered 12100",15400.0,,,,1100.0,2.0,,,,,,,,,,,,,,,,,
2024-12-03,TATAMOTORS,covered_call_topup,"added 6600, covered 9900, uncovered 5500",15400.0,,,,1100.0,12.0,,,,,,,,,,,,,,,,,
2024-12-04,TATAMOTORS,covered_call_topup,"added 5500, covered 15400, uncovered 0",15400.0,,,,1100.0,10.0,,,,,,,,,,,,,,,,,
2024-12-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2024-12-27,SHRIRAMFIN,covered_call_leftover_shares,"covered 1200, uncovered 300",1500.0,,,,3450.0,8.0,,,,,,,,,,,,,,,,,
2024-12-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,SHRIRAMFIN,covered_call_topup,"added 300, covered 1500, uncovered 0",1500.0,,,,3450.0,2.0,,,,,,,,,,,,,,,,,
2024-12-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,SHRIRAMFIN,corporate_action_split_bonus,,,,,,,,,0.2,0.0,5.0,,,,,,,,,,,,,
2025-01-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,ADANIPORTS,put_forced_realisation,,,,,,1180.0,,,,,,1077.05,10400.0,12322329.68096,8785943.1294286,3536386.5515313987,1071185.8706751205,,,,,,,
2025-01-30,SUNPHARMA,put_forced_realisation,,,,,,1780.0,,,,,,1739.1,7000.0,12511100.7028,7714757.258753481,4796343.444046519,286452.55925420066,,,,,,,
2025-01-30,DRREDDY,put_forced_realisation,,,,,,1330.0,,,,,,1194.5,9375.0,12519886.588125,7428304.69949928,5091581.88862572,1270908.291940625,,,,,,,
2025-01-30,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2025-01-31,SHRIRAMFIN,dividend,,7500.0,,,,,,2.5,,,,,,,,,,,,,,,,
2025-01-31,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,POWERGRID,dividend,,46800.0,,,,,,3.25,,,,,,,,,,,,,,,,
2025-02-07,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,BEL,put_forced_realisation,,,,,,280.0,,,,,,252.45,42750.0,12019091.1246,7118800.675427923,4900290.449172078,1178316.6042739255,,,,,,,
2025-02-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2025-02-28,RELIANCE,covered_call_fill_failed,slippage_below_tick,,,,,1520.0,20.0,,,,,,,,,,,,,,,,,
2025-02-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2025-03-03,RELIANCE,covered_call_leftover_shares,"covered 7000, uncovered 3000",10000.0,,,,1520.0,14.0,,,,,,,,,,,,,,,,,
2025-03-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2025-03-04,RELIANCE,covered_call_topup,"added 1500, covered 8500, uncovered 1500",10000.0,,,,1520.0,3.0,,,,,,,,,,,,,,,,,
2025-03-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,RELIANCE,covered_call_fill_failed,slippage_below_tick,,,,,1520.0,3.0,,,,,,,,,,,,,,,,,
2025-03-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,RELIANCE,covered_call_fill_failed,slippage_below_tick,,,,,1520.0,3.0,,,,,,,,,,,,,,,,,
2025-03-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,RELIANCE,covered_call_topup,"added 1500, covered 10000, uncovered 0",10000.0,,,,1520.0,3.0,,,,,,,,,,,,,,,,,
2025-03-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,46800.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,POWERGRID,covered_call_leftover_shares,"covered 14400, uncovered 32400",46800.0,,,,340.0,8.0,,,,,,,,,,,,,,,,,
2025-03-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2025-03-28,POWERGRID,covered_call_topup,"added 32400, covered 46800, uncovered 0",46800.0,,,,340.0,18.0,,,,,,,,,,,,,,,,,
2025-03-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,15400.0,,,,,,,,,,,,,,,,,,,,,,
