expiry_date,contract_month,rank,symbol,ltp,pct_vs_15m_ema50,pct_vs_daily_ema20,rank_final,next_expiry_return_pct
2019-08-29,2019-08,41,ITC,199.25,-1.01,-3.51,-2.27,3.64
2019-08-29,2019-08,42,GRASIM,706.2,-0.3,-4.91,-2.63,5.08
2019-08-29,2019-08,43,TMPV,78.8,-1.05,-6.6,-3.87,8.69
2019-08-29,2019-08,44,SBIN,275.4,-1.69,-6.12,-3.93,2.61
2019-08-29,2019-08,45,TATASTEEL,29.41,-0.08,-9.38,-4.84,13.63
2019-08-29,2019-08,46,YESBANK,57.6,-1.18,-20.55,-11.39,-11.28
2019-09-26,2019-09,1,BPCL,211.7,2.31,19.93,10.77,9.97
2019-09-26,2019-09,2,VEDL,69.8,4.74,12.62,8.61,-12.18
2019-09-26,2019-09,3,IOC,79.12,3.41,13.82,8.49,-2.59
2019-09-26,2019-09,4,BAJAJFINSV,848.6,1.57,11.52,6.43,-4.2
2019-09-26,2019-09,5,BAJFINANCE,400.0,0.9,11.64,6.13,0.75
2019-09-26,2019-09,6,BRITANNIA,3099.95,1.29,10.66,5.87,5.68
2019-09-26,2019-09,7,INDUSINDBK,1545.0,1.44,9.2,5.25,-15.0
2019-09-26,2019-09,8,TITAN,1291.95,0.81,9.63,5.13,3.08
2019-09-26,2019-09,9,ICICIBANK,451.7,1.82,8.39,5.05,2.71
2019-09-26,2019-09,10,ADANIPORTS,418.3,0.79,8.95,4.79,-5.36
2019-09-26,2019-09,11,ASIANPAINT,1771.0,0.91,8.53,4.65,2.15
2019-09-26,2019-09,12,ULTRACEMCO,4304.0,1.34,6.49,3.88,-5.65
2019-09-26,2019-09,13,KOTAKBANK,326.0,0.75,7.08,3.87,-3.87
2019-09-26,2019-09,14,LT,1488.05,0.81,6.95,3.83,-0.94
2019-09-26,2019-09,15,TATASTEEL,33.42,2.86,4.62,3.74,0.6
2019-09-26,2019-09,16,MARUTI,6855.0,0.76,6.73,3.7,10.22
2019-09-26,2019-09,17,HINDUNILVR,2037.0,0.29,6.87,3.53,7.04
2019-09-26,2019-09,18,ONGC,123.45,1.74,5.29,3.5,3.81
2019-09-26,2019-09,19,HDFCBANK,623.0,0.03,6.94,3.43,-1.28
2019-09-26,2019-09,20,M&M,565.0,2.37,4.0,3.18,7.18
2019-09-26,2019-09,21,COALINDIA,189.0,2.76,3.0,2.88,2.57
2019-09-26,2019-09,22,RELIANCE,612.0,0.75,4.57,2.64,13.02
2019-09-26,2019-09,23,EICHERMOT,1790.1,-0.08,4.95,2.4,26.42
2019-09-26,2019-09,24,JSWSTEEL,235.55,0.63,3.89,2.25,-3.33
2019-09-26,2019-09,25,BAJAJ-AUTO,2896.5,0.39,4.1,2.23,9.2
2019-09-26,2019-09,26,GAIL,80.5,0.52,3.56,2.03,0.41
2019-09-26,2019-09,27,GRASIM,742.05,1.4,2.4,1.9,3.36
2019-09-26,2019-09,28,HEROMOTOCO,2584.15,0.42,2.66,1.53,-1.48
2019-09-26,2019-09,29,AXISBANK,699.5,-0.49,3.28,1.38,4.66
2019-09-26,2019-09,30,TECHM,656.0,0.68,1.88,1.28,3.73
2019-09-26,2019-09,31,UPL,559.05,0.15,2.4,1.27,2.68
2019-09-26,2019-09,32,DRREDDY,554.0,-0.08,2.16,1.03,0.65
2019-09-26,2019-09,33,HINDALCO,195.7,0.36,1.5,0.93,-4.22
2019-09-26,2019-09,34,ITC,206.5,-0.2,2.0,0.89,3.1
2019-09-26,2019-09,35,POWERGRID,108.3,0.62,-0.18,0.22,-0.18
2019-09-26,2019-09,36,SUNPHARMA,412.9,0.74,-1.23,-0.25,5.12
2019-09-26,2019-09,37,HCLTECH,524.5,0.19,-1.23,-0.52,10.2
2019-09-26,2019-09,38,TMPV,85.65,-0.65,-0.47,-0.56,43.02
2019-09-26,2019-09,39,BHARTIARTL,336.85,-0.34,-0.99,-0.67,8.8
2019-09-26,2019-09,40,TCS,2089.6,0.58,-1.92,-0.68,8.85
2019-09-26,2019-09,41,INFY,767.9,-0.43,-2.53,-1.49,-12.44
2019-09-26,2019-09,42,SBIN,282.6,-1.52,-1.68,-1.6,10.79
2019-09-26,2019-09,43,NTPC,116.75,-0.71,-2.89,-1.81,4.88
2019-09-26,2019-09,44,WIPRO,113.35,-0.82,-3.57,-2.2,9.57
2019-09-26,2019-09,45,CIPLA,436.5,-0.26,-5.25,-2.79,8.13
2019-09-26,2019-09,46,YESBANK,51.1,-3.98,-16.55,-10.49,37.48
2019-10-31,2019-10,1,YESBANK,70.25,13.83,34.3,23.64,0.21
2019-10-31,2019-10,2,TMPV,122.5,2.99,27.46,14.57,-6.78
2019-10-31,2019-10,3,SBIN,313.1,4.69,13.56,9.03,11.5
2019-10-31,2019-10,4,EICHERMOT,2263.0,1.31,12.9,6.95,1.86
2019-10-31,2019-10,5,GAIL,80.83,3.23,6.8,5.0,-9.19
2019-10-31,2019-10,6,GRASIM,766.95,3.16,6.59,4.86,3.96
2019-10-31,2019-10,7,TCS,2274.55,1.29,7.52,4.36,-8.73
2019-10-31,2019-10,8,SUNPHARMA,434.05,0.86,6.07,3.43,5.86
2019-10-31,2019-10,9,BAJAJ-AUTO,3163.0,0.49,5.77,3.1,-1.87
2019-10-31,2019-10,10,CIPLA,472.0,1.49,4.6,3.03,-0.59
2019-10-31,2019-10,11,HINDUNILVR,2180.5,0.83,4.96,2.87,-4.53
2019-10-31,2019-10,12,MARUTI,7555.5,-0.23,5.75,2.72,-3.97
2019-10-31,2019-10,13,HCLTECH,578.0,0.51,4.89,2.68,-1.9
2019-10-31,2019-10,14,RELIANCE,691.7,-0.19,5.56,2.64,7.98
2019-10-31,2019-10,15,WIPRO,124.2,0.94,4.31,2.61,-7.65
2019-10-31,2019-10,16,BPCL,232.8,-0.02,5.2,2.56,-3.16
2019-10-31,2019-10,17,TATASTEEL,33.62,-1.18,5.82,2.26,14.81
2019-10-31,2019-10,18,NESTLEIND,748.0,0.17,4.15,2.14,-1.74
2019-10-31,2019-10,19,COALINDIA,193.85,0.53,3.65,2.08,-1.01
2019-10-31,2019-10,20,ONGC,128.15,0.51,3.14,1.82,-5.93
2019-10-31,2019-10,21,M&M,605.55,-0.39,3.96,1.76,-10.55
2019-10-31,2019-10,22,NTPC,122.45,0.97,2.38,1.67,-5.59
2019-10-31,2019-10,23,TITAN,1331.8,0.23,3.05,1.63,-12.06
2019-10-31,2019-10,24,BRITANNIA,3275.95,-0.55,3.71,1.56,-5.56
2019-10-31,2019-10,25,ITC,212.9,-0.01,3.11,1.54,-4.46
2019-10-31,2019-10,26,BHARTIARTL,366.5,1.26,1.61,1.43,17.84
2019-10-31,2019-10,27,AXISBANK,732.1,-0.85,3.72,1.41,2.51
2019-10-31,2019-10,28,UPL,574.05,1.26,1.57,1.41,-2.74
2019-10-31,2019-10,29,LT,1474.0,0.11,2.5,1.3,-8.4
2019-10-31,2019-10,30,ICICIBANK,463.95,-1.38,3.97,1.26,11.67
2019-10-31,2019-10,31,HEROMOTOCO,2545.9,0.37,1.57,0.97,-9.19
2019-10-31,2019-10,32,BAJFINANCE,403.0,0.13,1.77,0.95,1.99
2019-10-31,2019-10,33,DRREDDY,557.6,0.05,1.68,0.86,6.53
2019-10-31,2019-10,34,ASIANPAINT,1809.0,-0.4,2.03,0.81,-5.09
2019-10-31,2019-10,35,TECHM,680.5,-0.77,1.97,0.59,3.45
2019-10-31,2019-10,36,INDUSINDBK,1313.25,0.52,-0.08,0.22,19.12
2019-10-31,2019-10,37,BAJAJFINSV,813.0,-0.23,0.55,0.16,13.65
2019-10-31,2019-10,38,HINDALCO,187.45,-0.32,0.42,0.05,8.78
2019-10-31,2019-10,39,VEDL,61.3,-0.65,0.62,-0.02,-1.22
2019-10-31,2019-10,40,JSWSTEEL,227.7,-2.11,1.71,-0.22,15.72
2019-10-31,2019-10,41,ULTRACEMCO,4061.0,0.15,-0.68,-0.27,3.74
2019-10-31,2019-10,42,HDFCBANK,615.0,-1.52,0.7,-0.42,3.01
2019-10-31,2019-10,43,POWERGRID,108.1,-0.58,-1.07,-0.83,-1.02
2019-10-31,2019-10,44,ADANIPORTS,395.9,-0.44,-1.23,-0.84,-5.95
2019-10-31,2019-10,45,IOC,77.07,-1.99,0.33,-0.84,-9.5
2019-10-31,2019-10,46,KOTAKBANK,313.4,-1.2,-1.22,-1.21,3.16
2019-10-31,2019-10,47,INFY,672.4,1.38,-4.65,-1.68,2.11
2019-11-28,2019-11,1,YESBANK,70.4,3.06,8.83,5.91,-30.47
2019-11-28,2019-11,2,INDUSINDBK,1564.35,1.95,9.18,5.5,-3.18
2019-11-28,2019-11,3,SBIN,349.1,1.32,8.47,4.83,-5.37
2019-11-28,2019-11,4,TATASTEEL,38.6,1.19,8.01,4.54,9.12
2019-11-28,2019-11,5,BHARTIARTL,431.9,1.42,7.55,4.44,1.83
2019-11-28,2019-11,6,JSWSTEEL,263.5,1.74,6.45,4.07,2.24
2019-11-28,2019-11,7,UPL,558.3,2.78,4.03,3.4,-2.31
2019-11-28,2019-11,8,ICICIBANK,518.1,1.11,5.55,3.31,4.0
2019-11-28,2019-11,9,RELIANCE,746.9,0.68,5.35,2.99,-4.18
2019-11-28,2019-11,10,SUNPHARMA,459.5,0.45,5.14,2.77,-8.18
2019-11-28,2019-11,11,HINDALCO,203.9,0.88,4.51,2.68,5.42
2019-11-28,2019-11,12,ULTRACEMCO,4213.0,1.68,3.65,2.66,-5.67
2019-11-28,2019-11,13,EICHERMOT,2305.1,0.11,5.14,2.59,-4.36
2019-11-28,2019-11,14,DRREDDY,594.0,0.38,4.38,2.36,-3.37
2019-11-28,2019-11,15,GRASIM,797.3,0.7,3.43,2.06,-8.2
2019-11-28,2019-11,16,BAJAJFINSV,924.0,0.41,3.53,1.96,1.17
2019-11-28,2019-11,17,COALINDIA,191.9,1.58,1.83,1.7,-2.97
2019-11-28,2019-11,18,NESTLEIND,735.0,0.74,2.05,1.39,-0.95
2019-11-28,2019-11,19,TMPV,114.2,0.37,1.71,1.04,5.25
2019-11-28,2019-11,20,AXISBANK,750.5,-0.07,2.08,1.0,-1.41
2019-11-28,2019-11,21,VEDL,60.55,0.74,0.65,0.69,2.81
2019-11-28,2019-11,22,MARUTI,7255.65,0.17,1.03,0.6,-0.25
2019-11-28,2019-11,23,KOTAKBANK,323.3,0.19,0.98,0.58,4.86
2019-11-28,2019-11,24,GAIL,73.4,1.21,-0.13,0.54,-6.88
2019-11-28,2019-11,25,POWERGRID,107.0,0.6,0.44,0.52,-5.89
2019-11-28,2019-11,26,BPCL,225.45,1.1,-0.17,0.46,-6.76
2019-11-28,2019-11,27,HCLTECH,567.0,0.33,0.48,0.4,-1.13
2019-11-28,2019-11,28,HINDUNILVR,2081.8,0.24,0.35,0.29,-6.63
2019-11-28,2019-11,29,TECHM,704.0,-0.31,0.86,0.27,1.15
2019-11-28,2019-11,30,BAJFINANCE,411.0,0.12,-0.01,0.05,1.7
2019-11-28,2019-11,31,INFY,686.6,0.63,-0.52,0.05,3.96
2019-11-28,2019-11,32,CIPLA,469.2,-0.22,0.24,0.01,0.91
2019-11-28,2019-11,33,IOC,69.75,1.23,-1.19,0.01,-6.32
2019-11-28,2019-11,34,HDFCBANK,633.5,-0.4,0.38,-0.01,0.24
2019-11-28,2019-11,35,ONGC,120.55,1.11,-1.24,-0.07,-3.19
2019-11-28,2019-11,36,BAJAJ-AUTO,3104.0,-0.44,0.19,-0.13,1.42
2019-11-28,2019-11,37,BRITANNIA,3093.95,0.34,-1.05,-0.36,-1.05
2019-11-28,2019-11,38,TITAN,1171.25,0.29,-1.34,-0.53,1.86
2019-11-28,2019-11,39,ASIANPAINT,1717.0,0.22,-1.41,-0.6,5.47
2019-11-28,2019-11,40,ADANIPORTS,372.35,-0.11,-1.42,-0.77,-2.75
2019-11-28,2019-11,41,TCS,2075.9,0.06,-1.67,-0.81,6.07
2019-11-28,2019-11,42,ITC,203.4,-0.21,-1.7,-0.96,-3.91
2019-11-28,2019-11,43,NTPC,115.6,-0.26,-1.81,-1.04,0.61
2019-11-28,2019-11,44,LT,1350.2,0.48,-2.85,-1.2,-5.25
2019-11-28,2019-11,45,WIPRO,114.7,0.04,-3.03,-1.51,4.27
2019-11-28,2019-11,46,M&M,541.65,-0.01,-3.55,-1.8,-2.47
2019-11-28,2019-11,47,HEROMOTOCO,2312.0,-1.17,-2.95,-2.06,-1.31
2019-12-26,2019-12,1,TATASTEEL,42.12,0.17,8.5,4.25,-4.42
2019-12-26,2019-12,2,JSWSTEEL,269.4,0.18,3.95,2.05,-4.49
2019-12-26,2019-12,3,VEDL,62.25,0.81,3.19,1.99,-8.03
2019-12-26,2019-12,4,ONGC,116.7,2.75,1.07,1.91,-10.54
2019-12-26,2019-12,5,HINDALCO,214.95,-0.47,3.72,1.6,-10.21
2019-12-26,2019-12,6,ASIANPAINT,1811.0,0.2,2.59,1.39,-0.85
2019-12-26,2019-12,7,BAJFINANCE,418.0,0.41,2.17,1.29,4.19
2019-12-26,2019-12,8,COALINDIA,186.2,1.25,1.24,1.24,-5.91
2019-12-26,2019-12,9,NTPC,116.3,1.29,1.1,1.19,-2.19
2019-12-26,2019-12,10,TCS,2202.0,-0.5,2.69,1.08,-3.06
2019-12-26,2019-12,11,INDUSINDBK,1514.55,0.04,2.06,1.04,-18.69
2019-12-26,2019-12,12,BAJAJFINSV,934.8,0.1,1.86,0.98,2.82
2019-12-26,2019-12,13,HEROMOTOCO,2281.75,0.11,1.69,0.9,1.92
2019-12-26,2019-12,14,TMPV,120.2,-0.54,1.98,0.71,6.82
2019-12-26,2019-12,15,CIPLA,473.45,-0.33,1.68,0.67,-4.74
2019-12-26,2019-12,16,ICICIBANK,538.8,-0.34,1.69,0.67,-1.43
2019-12-26,2019-12,17,NESTLEIND,728.0,-0.19,1.35,0.58,7.31
2019-12-26,2019-12,18,WIPRO,119.6,-0.39,1.44,0.52,-3.8
2019-12-26,2019-12,19,INFY,713.8,-0.32,1.21,0.44,7.05
2019-12-26,2019-12,20,BHARTIARTL,439.8,-0.93,1.64,0.35,8.7
2019-12-26,2019-12,21,EICHERMOT,2204.55,-0.13,0.84,0.35,-7.92
2019-12-26,2019-12,22,BAJAJ-AUTO,3148.0,0.12,0.37,0.24,-2.65
2019-12-26,2019-12,23,AXISBANK,739.9,0.16,0.31,0.23,-1.22
2019-12-26,2019-12,24,SBIN,330.35,-0.1,0.56,0.23,-6.16
2019-12-26,2019-12,25,KOTAKBANK,339.0,-0.53,0.84,0.15,-3.95
2019-12-26,2019-12,26,TECHM,712.1,-0.37,0.58,0.1,3.02
2019-12-26,2019-12,27,TITAN,1193.0,-0.67,0.87,0.1,-0.92
2019-12-26,2019-12,28,MARUTI,7237.25,-0.93,0.71,-0.11,-3.0
2019-12-26,2019-12,29,UPL,545.4,-0.56,0.28,-0.14,-4.5
2019-12-26,2019-12,30,DRREDDY,574.0,-0.35,0.06,-0.15,9.9
2019-12-26,2019-12,31,HCLTECH,560.6,-0.38,0.08,-0.15,8.44
2019-12-26,2019-12,32,M&M,528.25,-0.58,0.13,-0.23,7.24
2019-12-26,2019-12,33,HDFCBANK,635.0,-1.24,-0.2,-0.72,-3.31
2019-12-26,2019-12,34,BRITANNIA,3061.5,-0.91,-0.75,-0.83,4.69
2019-12-26,2019-12,35,POWERGRID,100.7,-0.48,-1.31,-0.9,4.57
2019-12-26,2019-12,36,ULTRACEMCO,3974.0,-0.89,-1.02,-0.96,10.47
2019-12-26,2019-12,37,IOC,65.34,-0.53,-1.9,-1.22,-8.57
2019-12-26,2019-12,38,HINDUNILVR,1943.8,-0.17,-2.31,-1.25,5.57
2019-12-26,2019-12,39,ITC,195.45,-0.62,-2.11,-1.37,-1.38
2019-12-26,2019-12,40,GAIL,68.35,-0.98,-1.96,-1.47,4.99
2019-12-26,2019-12,41,ADANIPORTS,362.1,-1.52,-2.26,-1.89,4.39
2019-12-26,2019-12,42,SUNPHARMA,421.9,-1.47,-2.4,-1.94,4.75
2019-12-26,2019-12,43,LT,1279.3,-1.33,-2.61,-1.97,6.7
2019-12-26,2019-12,44,GRASIM,731.9,-0.76,-3.25,-2.01,7.64
2019-12-26,2019-12,45,RELIANCE,715.65,-1.91,-2.64,-2.28,-4.75
2019-12-26,2019-12,46,BPCL,210.2,-1.29,-3.34,-2.32,-1.81
2019-12-26,2019-12,47,YESBANK,48.95,-2.59,-7.29,-4.97,-20.12
2020-01-30,2020-01,1,DRREDDY,630.8,0.13,3.99,2.04,-2.81
2020-01-30,2020-01,2,BAJFINANCE,435.5,0.09,3.62,1.84,9.3
2020-01-30,2020-01,3,LT,1365.0,0.31,2.56,1.43,-11.5
2020-01-30,2020-01,4,HCLTECH,607.9,0.23,2.51,1.36,-6.07
2020-01-30,2020-01,5,BAJAJ-AUTO,3064.5,1.28,1.18,1.23,-6.72
2020-01-30,2020-01,6,BRITANNIA,3205.0,-0.22,2.48,1.12,-3.43
2020-01-30,2020-01,7,NESTLEIND,781.2,-0.32,2.5,1.08,3.84
2020-01-30,2020-01,8,HEROMOTOCO,2325.65,-0.04,2.16,1.05,-15.93
2020-01-30,2020-01,9,INFY,764.1,-0.13,2.06,0.96,-0.52
2020-01-30,2020-01,10,TECHM,733.6,0.09,1.38,0.73,1.81
2020-01-30,2020-01,11,HINDUNILVR,2052.15,-0.67,1.1,0.21,9.56
2020-01-30,2020-01,12,ASIANPAINT,1795.6,0.11,0.17,0.14,2.65
2020-01-30,2020-01,13,M&M,566.5,-1.17,1.36,0.09,-12.09
2020-01-30,2020-01,14,ICICIBANK,531.1,0.26,-0.2,0.03,-3.14
2020-01-30,2020-01,15,TMPV,128.4,0.22,-0.17,0.02,-22.16
2020-01-30,2020-01,16,GRASIM,787.85,-1.25,1.14,-0.06,-10.19
2020-01-30,2020-01,17,BAJAJFINSV,961.2,-0.96,0.77,-0.1,-1.69
2020-01-30,2020-01,18,POWERGRID,105.3,0.17,-0.45,-0.14,-3.61
2020-01-30,2020-01,19,BHARTIARTL,478.05,-0.66,0.02,-0.32,9.06
2020-01-30,2020-01,20,TITAN,1182.0,-0.42,-0.3,-0.36,8.16
2020-01-30,2020-01,21,AXISBANK,730.9,-0.42,-0.41,-0.42,0.88
2020-01-30,2020-01,22,ULTRACEMCO,4390.0,-1.44,0.48,-0.48,-3.33
2020-01-30,2020-01,23,KOTAKBANK,325.6,-0.1,-1.1,-0.6,3.1
2020-01-30,2020-01,24,ADANIPORTS,378.0,-0.66,-0.88,-0.77,-6.35
2020-01-30,2020-01,25,SUNPHARMA,441.95,-1.0,-0.8,-0.9,-12.21
2020-01-30,2020-01,26,HDFCBANK,614.0,0.05,-1.89,-0.92,-2.31
2020-01-30,2020-01,27,NTPC,113.75,0.21,-2.25,-1.03,-4.22
2020-01-30,2020-01,28,BPCL,206.4,-1.53,-0.57,-1.05,-5.21
2020-01-30,2020-01,29,ITC,192.75,-0.55,-1.63,-1.09,-15.77
2020-01-30,2020-01,30,MARUTI,7020.0,-0.19,-2.43,-1.32,-10.3
2020-01-30,2020-01,31,TCS,2134.65,-0.63,-2.16,-1.4,-1.76
2020-01-30,2020-01,32,GAIL,71.76,-1.62,-2.15,-1.89,-14.65
2020-01-30,2020-01,33,UPL,520.85,-0.09,-3.72,-1.92,1.38
2020-01-30,2020-01,34,WIPRO,115.05,-1.21,-2.8,-2.01,-3.87
2020-01-30,2020-01,35,EICHERMOT,2030.0,-0.95,-3.08,-2.02,-15.84
2020-01-30,2020-01,36,JSWSTEEL,257.3,-0.77,-3.38,-2.08,-1.71
2020-01-30,2020-01,37,SBIN,310.0,-1.28,-3.36,-2.33,3.81
2020-01-30,2020-01,38,CIPLA,451.0,-1.28,-3.6,-2.45,-5.99
2020-01-30,2020-01,39,TATASTEEL,40.26,-0.69,-4.93,-2.83,-8.49
2020-01-30,2020-01,40,IOC,59.74,-1.58,-4.14,-2.87,-11.92
2020-01-30,2020-01,41,ONGC,104.4,-1.05,-4.75,-2.92,-19.54
2020-01-30,2020-01,42,RELIANCE,681.65,-1.34,-4.78,-3.08,-4.32
2020-01-30,2020-01,43,COALINDIA,175.2,-1.13,-5.02,-3.09,-7.62
2020-01-30,2020-01,44,HINDALCO,193.0,-1.8,-5.63,-3.73,-12.75
2020-01-30,2020-01,45,YESBANK,39.1,-2.35,-7.71,-5.07,-6.65
2020-01-30,2020-01,46,VEDL,57.25,-1.76,-8.59,-5.24,-8.73
2020-01-30,2020-01,47,INDUSINDBK,1231.55,-1.54,-9.36,-5.53,-9.54
2020-02-27,2020-02,1,HINDUNILVR,2248.35,0.68,2.27,1.47,-3.08
2020-02-27,2020-02,2,BRITANNIA,3095.0,2.51,-0.27,1.11,-15.99
2020-02-27,2020-02,3,TITAN,1278.5,0.58,0.89,0.73,-26.71
2020-02-27,2020-02,4,AXISBANK,737.3,1.07,0.29,0.68,-52.95
2020-02-27,2020-02,5,BAJFINANCE,476.0,-0.45,1.64,0.59,-40.65
2020-02-27,2020-02,6,ASIANPAINT,1843.1,0.67,-0.09,0.29,-12.26
2020-02-27,2020-02,7,KOTAKBANK,335.7,0.43,0.01,0.22,-18.2
2020-02-27,2020-02,8,NESTLEIND,811.2,-0.03,0.22,0.09,-7.54
2020-02-27,2020-02,9,POWERGRID,101.5,0.94,-0.78,0.08,-14.63
2020-02-27,2020-02,10,BHARTIARTL,521.35,-0.05,-0.05,-0.05,-12.45
2020-02-27,2020-02,11,BAJAJFINSV,945.0,0.67,-1.06,-0.2,-45.66
2020-02-27,2020-02,12,SBIN,321.8,-0.68,0.17,-0.26,-39.9
2020-02-27,2020-02,13,HDFCBANK,599.8,0.43,-1.87,-0.73,-24.92
2020-02-27,2020-02,14,TECHM,746.9,-0.52,-1.05,-0.79,-36.95
2020-02-27,2020-02,15,INFY,760.1,-0.93,-0.98,-0.96,-17.59
2020-02-27,2020-02,16,ULTRACEMCO,4244.0,-0.27,-1.89,-1.08,-24.81
2020-02-27,2020-02,17,CIPLA,424.0,1.16,-3.7,-1.3,-8.02
2020-02-27,2020-02,18,COALINDIA,161.85,0.36,-2.98,-1.32,-28.82
2020-02-27,2020-02,19,YESBANK,36.5,-0.63,-2.05,-1.34,-30.96
2020-02-27,2020-02,20,NTPC,108.95,0.15,-2.88,-1.38,-27.4
2020-02-27,2020-02,21,DRREDDY,613.05,-0.46,-3.02,-1.75,-4.09
2020-02-27,2020-02,22,TCS,2097.0,-0.95,-2.69,-1.82,-14.59
2020-02-27,2020-02,23,SUNPHARMA,388.0,1.51,-5.27,-1.94,-12.68
2020-02-27,2020-02,24,ADANIPORTS,354.0,-0.48,-3.54,-2.02,-28.81
2020-02-27,2020-02,25,GRASIM,707.6,0.72,-4.75,-2.05,-34.12
2020-02-27,2020-02,26,UPL,528.05,-1.34,-2.88,-2.11,-43.58
2020-02-27,2020-02,27,ICICIBANK,514.4,-1.14,-3.58,-2.37,-35.56
2020-02-27,2020-02,28,BAJAJ-AUTO,2858.5,-0.63,-4.28,-2.47,-29.07
2020-02-27,2020-02,29,HCLTECH,571.0,-1.22,-4.28,-2.76,-21.89
2020-02-27,2020-02,30,RELIANCE,652.2,-0.91,-4.85,-2.9,-22.75
2020-02-27,2020-02,31,BPCL,195.65,-0.86,-4.92,-2.91,-38.46
2020-02-27,2020-02,32,LT,1208.05,-0.7,-5.36,-3.06,-30.28
2020-02-27,2020-02,33,M&M,498.0,-0.21,-6.04,-3.17,-42.67
2020-02-27,2020-02,34,TATASTEEL,36.84,-0.25,-6.28,-3.31,-34.47
2020-02-27,2020-02,35,WIPRO,110.6,-2.06,-4.61,-3.34,-21.97
2020-02-27,2020-02,36,MARUTI,6297.0,-0.1,-6.91,-3.57,-21.39
2020-02-27,2020-02,37,ITC,162.35,-0.93,-6.52,-3.77,-20.36
2020-02-27,2020-02,38,VEDL,52.25,-0.16,-7.9,-4.11,-59.52
2020-02-27,2020-02,39,JSWSTEEL,252.9,-1.56,-6.76,-4.2,-40.73
2020-02-27,2020-02,40,INDUSINDBK,1114.0,-0.91,-8.13,-4.59,-60.5
2020-02-27,2020-02,41,EICHERMOT,1708.5,-0.71,-9.29,-5.1,-13.62
2020-02-27,2020-02,42,HEROMOTOCO,1955.15,-1.57,-8.65,-5.18,-15.93
2020-02-27,2020-02,43,IOC,52.62,-2.49,-8.3,-5.44,-32.95
2020-02-27,2020-02,44,HINDALCO,168.4,-0.91,-9.78,-5.45,-43.59
2020-02-27,2020-02,45,TMPV,99.95,0.29,-11.18,-5.62,-51.13
2020-02-27,2020-02,46,ONGC,84.0,-2.74,-10.36,-6.63,-30.18
2020-02-27,2020-02,47,GAIL,61.25,-2.14,-11.21,-6.79,-34.09
2020-03-26,2020-03,1,HINDUNILVR,2179.0,3.53,5.21,4.37,1.19
2020-03-26,2020-03,2,NESTLEIND,750.0,3.88,0.99,2.42,19.33
2020-03-26,2020-03,3,KOTAKBANK,274.6,6.1,-1.89,2.03,-1.27
2020-03-26,2020-03,4,BHARTIARTL,456.45,4.92,-1.14,1.84,10.65
2020-03-26,2020-03,5,INFY,626.4,3.3,-0.54,1.36,11.8
2020-03-26,2020-03,6,BRITANNIA,2600.0,4.54,-3.28,0.55,21.58
2020-03-26,2020-03,7,DRREDDY,588.0,0.59,0.47,0.53,33.71
2020-03-26,2020-03,8,POWERGRID,86.65,4.39,-3.66,0.28,1.67
2020-03-26,2020-03,9,HEROMOTOCO,1643.75,4.07,-5.0,-0.57,21.89
2020-03-26,2020-03,10,TCS,1791.0,1.47,-2.67,-0.62,12.74
2020-03-26,2020-03,11,CIPLA,390.0,0.78,-3.11,-1.18,51.28
2020-03-26,2020-03,12,RELIANCE,503.8,1.89,-4.58,-1.4,37.22
2020-03-26,2020-03,13,ITC,129.3,4.22,-7.37,-1.75,15.62
2020-03-26,2020-03,14,TITAN,937.0,5.82,-8.92,-1.83,3.29
2020-03-26,2020-03,15,ASIANPAINT,1617.05,1.54,-5.23,-1.9,8.96
2020-03-26,2020-03,16,HDFCBANK,450.3,4.05,-9.0,-2.69,11.04
2020-03-26,2020-03,17,LT,842.3,8.12,-12.97,-3.0,6.62
2020-03-26,2020-03,18,WIPRO,86.3,1.36,-7.46,-3.15,5.79
2020-03-26,2020-03,19,ONGC,58.65,3.87,-11.49,-4.12,22.59
2020-03-26,2020-03,20,MARUTI,4950.0,2.16,-10.36,-4.3,7.94
2020-03-26,2020-03,21,EICHERMOT,1475.75,0.55,-9.05,-4.37,-0.73
2020-03-26,2020-03,22,ULTRACEMCO,3191.0,1.71,-10.24,-4.45,8.46
2020-03-26,2020-03,23,HCLTECH,446.0,-0.22,-8.71,-4.56,22.2
2020-03-26,2020-03,24,SUNPHARMA,338.8,-1.75,-8.04,-4.95,37.54
2020-03-26,2020-03,25,BAJAJ-AUTO,2027.5,2.33,-12.39,-5.32,26.21
2020-03-26,2020-03,26,ADANIPORTS,252.0,1.73,-12.01,-5.39,15.34
2020-03-26,2020-03,27,SHREECEM,17599.65,0.88,-11.52,-5.52,11.42
2020-03-26,2020-03,28,NTPC,79.1,1.16,-13.37,-6.39,21.24
2020-03-26,2020-03,29,BAJFINANCE,282.5,5.7,-17.84,-6.81,-17.88
2020-03-26,2020-03,30,GRASIM,466.15,4.34,-16.9,-6.88,8.33
2020-03-26,2020-03,31,TATASTEEL,24.14,-0.64,-13.03,-7.04,5.84
2020-03-26,2020-03,32,ICICIBANK,331.5,1.54,-16.78,-8.08,13.89
2020-03-26,2020-03,33,SBIN,193.4,1.09,-17.06,-8.43,-1.73
2020-03-26,2020-03,34,COALINDIA,115.2,-0.87,-15.91,-8.7,20.23
2020-03-26,2020-03,35,UPL,297.9,3.11,-20.3,-9.35,33.2
2020-03-26,2020-03,36,TECHM,470.9,-1.23,-17.72,-9.85,5.29
