date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2023-08-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-08,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-10,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-16,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-18,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-24,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-25,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2023-08-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-31,INFY,covered_call_not_available,calls_skipped_distance_cap,600.0,,,,,,,,,,,,,,,,
2023-08-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-08-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2023-09-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2023-09-04,INFY,covered_call_leftover_shares,"covered 400, uncovered 200",600.0,,,,1560.0,1.0,,,,,,,,,,,
2023-09-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-09-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,
2023-09-29,INFY,covered_call_leftover_shares,"covered 400, uncovered 200",600.0,,,,1560.0,1.0,,,,,,,,,,,
2023-09-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-25,INFY,dividend,,600.0,,,,,,18.0,,,,,,,,,,
2023-10-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,
2023-10-27,INFY,covered_call_leftover_shares,"covered 400, uncovered 200",600.0,,,,1560.0,1.0,,,,,,,,,,,
2023-10-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-10-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-24,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-11-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2023-12-01,INFY,covered_call_leftover_shares,"covered 400, uncovered 200",600.0,,,,1560.0,1.0,,,,,,,,,,,
2023-12-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-12,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-21.0,1.0,,,,,,,
2023-12-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-28,INFY,residual_shares_after_call_away,sell_next_day,200.0,,,,,,,,,,,,,,,,
2023-12-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2023-12-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2023-12-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-05,NESTLEIND,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,
2024-01-05,NESTLEIND,PUT_STOP_LOSS,,,,,,2550.0,,,,,,,,,,2666.4,23266.54,27372.4
2024-01-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-24,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2024-01-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-01-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-29,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-02-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-02-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2024-03-01,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-03-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-04,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-03-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-05,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-03-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-06,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-03-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2024-03-28,UPL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,1300 shares,,,,,,
2024-03-28,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-03-28,ULTRACEMCO,covered_call_not_available,calls_skipped_distance_cap,100.0,,,,,,,,,,,,,,,,
2024-03-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2024-04-01,UPL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,sell shares,-339928.03,,,
2024-04-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2024-04-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2024-05-24,TATACONSUM,dividend,,900.0,,,,,,7.75,,,,,,,,,,
2024-05-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2024-06-14,BAJAJ-AUTO,dividend,,125.0,,,,,,80.0,,,,,,,,,,
2024-06-21,HDFCLIFE,dividend,,2200.0,,,,,,2.0,,,,,,,,,,
2024-06-27,TITAN,dividend,,350.0,,,,,,11.0,,,,,,,,,,
2024-06-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2024-07-12,SUNPHARMA,dividend,,700.0,,,,,,5.0,,,,,,,,,,
2024-07-19,KOTAKBANK,dividend,,800.0,,,,,,2.0,,,,,,,,,,
2024-07-19,TECHM,corporate_action_value_adjustment,,,,,,,,,1.0,-28.0,1.0,,,,,,,
2024-07-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2024-08-09,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-10.5,1.0,,,,,,,
2024-08-19,RELIANCE,dividend,,500.0,,,,,,10.0,,,,,,,,,,
2024-08-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2024-09-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2024-10-17,BAJAJ-AUTO,PUT_STOP_LOSS,,,,,,12100.0,,,,,,,,,,10119.45,10494.0575,12345.95
2024-10-24,HINDUNILVR,PUT_STOP_LOSS,,,,,,2840.0,,,,,,,,,,2505.1,2514.5550000000003,2958.3
2024-10-24,NESTLEIND,PUT_STOP_LOSS,,,,,,2620.0,,,,,,,,,,2258.65,2286.4575,2689.95
2024-10-28,RELIANCE,corporate_action_split_bonus,,,,,,,,,0.5,0.0,2.0,,,,,,,
2024-10-29,MARUTI,PUT_STOP_LOSS,,,,,,12900.0,,,,,,,,,,11046.0,11252.3,13238.0
2024-10-31,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2024-10-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,13.0,,,,,,,,,,,,,
2024-11-01,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2024-11-07,SHRIRAMFIN,dividend,,300.0,,,,,,22.0,,,,,,,,,,
2024-11-14,POWERGRID,dividend,,3600.0,,,,,,4.5,,,,,,,,,,
2024-11-28,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2024-11-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,13.0,,,,,,,,,,,,,
2024-11-29,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2024-12-26,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,500.0,,,,,,,,,,,,,,,,
2024-12-26,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,1400.0,,,,,,,,,,,,,,,,
2024-12-26,NTPC,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,
2024-12-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2024-12-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,9.0,,,,,,,,,,,,,
2024-12-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,500.0,,,,,,,,,,,,,,,,
2024-12-27,NTPC,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,
2024-12-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2024-12-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2024-12-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,500.0,,,,,,,,,,,,,,,,
2024-12-30,NTPC,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,
2024-12-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2024-12-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,500.0,,,,,,,,,,,,,,,,
2024-12-31,NTPC,covered_call_not_available,calls_skipped_distance_cap,3000.0,,,,,,,,,,,,,,,,
2024-12-31,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
2025-01-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,500.0,,,,,,,,,,,,,,,,
2025-01-01,NTPC,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,
2025-01-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,1100.0,,,,,,,,,,,,,,,,
